GameIndex,GameWinner,GameTimestamp,RoundIndex,RoundWinner,RoundTimestamp,StartedAt,UpdatedAt,Actor,Target,Category,State,Name,Duration,Reason,BotPosX,BotPosY,BotLinv,BotAngv,BotRot,BotIsDashActive,BotIsSkillActive,BotIsOutFromArena,EnemyBotPosX,EnemyBotPosY,EnemyBotLinv,EnemyBotAngv,EnemyBotRot,EnemyBotIsDashActive,EnemyBotIsSkillActive,EnemyBotIsOutFromArena,ColActor,ColImpact,ColTieBreaker,ColLockDuration,ColBotPosX,ColBotPosY,ColBotLinv,ColBotAngv,ColBotRot,ColBotIsDashActive,ColBotIsSkillActive,ColBotIsOutFromArena,ColEnemyBotPosX,ColEnemyBotPosY,ColEnemyBotLinv,ColEnemyBotAngv,ColEnemyBotRot,ColEnemyBotIsDashActive,ColEnemyBotIsSkillActive,ColEnemyBotIsOutFromArena
16,0,20250925_111614,1,0,20250925_111614,9.277168,9.277168,0,,Action,1,TurnRight,0.15,,3.54958129,-0.513930261,3.12299633,6.8684206,171.880524,0,0,0,0.9181703,0.0193110555,0.143105477,5.59859562,36.8776245,0,0,0,,,,,,,,,,,,,,,,,,,,
16,0,20250925_111614,1,0,20250925_111614,9.277168,9.277168,0,,Action,1,Accelerate,0.1,,3.54958129,-0.513930261,3.12299633,6.8684206,171.880524,0,0,0,0.9181703,0.0193110555,0.143105477,5.59859562,36.8776245,0,0,0,,,,,,,,,,,,,,,,,,,,
16,0,20250925_111614,1,0,20250925_111614,9.277168,9.277168,1,,Action,1,TurnRight,0.691665947,,0.9181703,0.0193110555,0.143105477,5.59859562,36.8776245,0,0,0,3.54958129,-0.513930261,3.12299633,6.8684206,171.880524,0,0,0,,,,,,,,,,,,,,,,,,,,
16,0,20250925_111614,1,0,20250925_111614,9.378337,9.378337,0,,Action,1,TurnRight,0.15,,3.49308562,-0.9099203,4,5.040762,151.880524,0,0,0,0.906283855,0.0182724148,0.105025709,4.108833,16.8776245,0,0,0,,,,,,,,,,,,,,,,,,,,
16,0,20250925_111614,1,0,20250925_111614,9.378337,9.378337,1,,Action,1,TurnRight,0.6330828,,0.906283855,0.0182724148,0.105025709,4.108833,16.8776245,0,0,0,3.49308562,-0.9099203,4,5.040762,151.880524,0,0,0,,,,,,,,,,,,,,,,,,,,
16,0,20250925_111614,1,0,20250925_111614,9.479455,9.479455,0,,Action,1,TurnRight,0.15,,3.442975,-1.26115823,3.122996,3.69943619,131.880524,0,0,0,0.897560358,0.0175101515,0.0770788044,3.01548934,356.877625,0,0,0,,,,,,,,,,,,,,,,,,,,
16,0,20250925_111614,1,0,20250925_111614,9.479455,9.479455,0,,Action,1,Accelerate,0.1,,3.442975,-1.26115823,3.122996,3.69943619,131.880524,0,0,0,0.897560358,0.0175101515,0.0770788044,3.01548934,356.877625,0,0,0,,,,,,,,,,,,,,,,,,,,
16,0,20250925_111614,1,0,20250925_111614,9.479455,9.479455,1,,Action,1,TurnRight,0.5677496,,0.897560358,0.0175101515,0.0770788044,3.01548934,356.877625,0,0,0,3.442975,-1.26115823,3.122996,3.69943619,131.880524,0,0,0,,,,,,,,,,,,,,,,,,,,
16,0,20250925_111614,1,0,20250925_111614,9.57955551,9.57955551,0,,Action,1,TurnRight,0.15,,3.14515924,-1.52819,4,2.71503139,111.880516,0,0,0,0.8911582,0.0169507265,0.056568455,2.21308017,336.877625,0,0,0,,,,,,,,,,,,,,,,,,,,
16,0,20250925_111614,1,0,20250925_111614,9.57955551,9.57955551,1,,Action,1,TurnRight,0.506543338,,0.8911582,0.0169507265,0.056568455,2.21308017,336.877625,0,0,0,3.14515924,-1.52819,4,2.71503139,111.880516,0,0,0,,,,,,,,,,,,,,,,,,,,
16,0,20250925_111614,1,0,20250925_111614,9.681122,9.681122,0,,Action,1,TurnRight,0.15,,2.881001,-1.7650435,3.122996,1.99257255,91.8805161,0,0,0,0.8891029,0.01677113,0,1.9554776,316.877625,0,0,0,,,,,,,,,,,,,,,,,,,,
16,0,20250925_111614,1,0,20250925_111614,9.681122,9.681122,0,,Action,1,Accelerate,0.1,,2.881001,-1.7650435,3.122996,1.99257255,91.8805161,0,0,0,0.8891029,0.01677113,0,1.9554776,316.877625,0,0,0,,,,,,,,,,,,,,,,,,,,
16,0,20250925_111614,1,0,20250925_111614,9.681122,9.681122,1,,Action,1,TurnRight,0.443456143,,0.8891029,0.01677113,0,1.9554776,316.877625,0,0,0,2.881001,-1.7650435,3.122996,1.99257255,91.8805161,0,0,0,,,,,,,,,,,,,,,,,,,,
16,0,20250925_111614,1,0,20250925_111614,9.78355,9.78355,0,,Action,1,TurnRight,0.13904573,,2.401259,-1.78079486,4,1.37461579,67.8805161,0,0,0,0.8891029,0.01677113,0,1.9554776,292.877625,0,0,0,,,,,,,,,,,,,,,,,,,,
16,0,20250925_111614,1,0,20250925_111614,9.78355,9.78355,1,,Action,1,TurnRight,0.364031255,,0.8891029,0.01677113,0,1.9554776,292.877625,0,0,0,2.401259,-1.78079486,4,1.37461579,67.8805161,0,0,0,,,,,,,,,,,,,,,,,,,,
16,0,20250925_111614,1,0,20250925_111614,9.886388,9.886388,0,,Action,1,Accelerate,0.1,,2.06793141,-1.79173911,2.93561649,1.00883615,47.8805161,0,0,0,0.8891029,0.01677113,0,1.9554776,272.877625,0,0,0,,,,,,,,,,,,,,,,,,,,
16,0,20250925_111614,1,0,20250925_111614,9.886388,9.886388,1,,Action,1,TurnRight,0.298901916,,0.8891029,0.01677113,0,1.9554776,272.877625,0,0,0,2.06793141,-1.79173911,2.93561649,1.00883615,47.8805161,0,0,0,,,,,,,,,,,,,,,,,,,,
16,0,20250925_111614,1,0,20250925_111614,9.987657,9.987657,1,,Action,1,TurnRight,0.2153844,,0.8891029,0.01677113,0,1.9554776,252.877625,0,0,0,1.7712326,-1.52346754,4,0.7186143,40.1177635,0,0,0,,,,,,,,,,,,,,,,,,,,
16,0,20250925_111614,1,0,20250925_111614,10.0893345,10.0893345,0,,Action,1,Accelerate,0.1,,1.50806451,-1.28551435,3.12299657,0.501797259,40.176,0,0,0,0.8891029,0.01677113,0,1.9554776,232.8776,0,0,0,,,,,,,,,,,,,,,,,,,,
16,0,20250925_111614,1,0,20250925_111614,10.0893345,10.0893345,1,,Action,1,TurnRight,0.1372819,,0.8891029,0.01677113,0,1.9554776,232.8776,0,0,0,1.50806451,-1.28551435,3.12299657,0.501797259,40.176,0,0,0,,,,,,,,,,,,,,,,,,,,
16,0,20250925_111614,1,0,20250925_111614,10.191102,10.191102,1,,Action,1,TurnRight,0.1,,0.8891029,0.01677113,0,1.9554776,212.877609,0,0,0,1.25000978,-0.979887962,4,0,40.176,0,0,0,,,,,,,,,,,,,,,,,,,,
16,0,20250925_111614,1,0,20250925_111614,10.191102,10.2214651,1,,Action,2,TurnRight,0.1,,0.8833068,0.0563745834,1.77861822,1.9554776,206.442169,0,0,0,1.15568066,-0.900908351,2.46942258,0,33.7405739,0,0,0,,,,,,,,,,,,,,,,,,,,
16,0,20250925_111614,1,0,20250925_111614,10.0893345,10.2214651,0,,Action,2,Accelerate,0.1,,1.15568066,-0.900908351,2.46942258,0,33.7405739,0,0,0,0.8833068,0.0563745834,1.77861822,1.9554776,206.442169,0,0,0,,,,,,,,,,,,,,,,,,,,
16,0,20250925_111614,1,0,20250925_111614,9.78355,10.2214651,0,,Action,2,TurnRight,0.13904573,,1.15568066,-0.900908351,2.46942258,0,33.7405739,0,0,0,0.8833068,0.0563745834,1.77861822,1.9554776,206.442169,0,0,0,,,,,,,,,,,,,,,,,,,,
16,0,20250925_111614,1,0,20250925_111614,0,10.2214651,0,1,Collision,0,,0,,1.15568066,-0.900908351,2.46942258,0,33.7405739,0,0,0,0.8833068,0.0563745834,1.77861822,1.9554776,206.442169,0,0,0,True,1.67476571,False,0.95,1.15568066,-0.900908351,2.46942258,0,33.7405739,0,0,0,0.8833068,0.0563745834,1.77861822,1.9554776,206.442169,0,0,0
16,0,20250925_111614,1,0,20250925_111614,0,10.2214651,1,,Collision,0,,0,,0.8833068,0.0563745834,1.77861822,1.9554776,206.442169,0,0,0,1.15568066,-0.900908351,2.46942258,0,33.7405739,0,0,0,False,2.32523441,False,1.05,0.8833068,0.0563745834,1.77861822,1.9554776,206.442169,0,0,0,1.15568066,-0.900908351,2.46942258,0,33.7405739,0,0,0
16,0,20250925_111614,1,0,20250925_111614,10.2214651,11.1730976,0,,Collision,2,,0.9516325,,0.6376633,-1.04993188,0.09930865,10.4986076,113.389122,0,0,0,0.6300147,1.24177527,0.223324746,14.6430655,317.532928,0,0,0,True,1.67476571,False,0.95,0.6376633,-1.04993188,0.09930865,10.4986076,113.389122,0,0,0,0.6300147,1.24177527,0.223324746,14.6430655,317.532928,0,0,0
16,0,20250925_111614,1,0,20250925_111614,11.2046213,11.2046213,0,,Action,0,TurnRight,0.15,,0.6341825,-1.05093324,0.08774913,9.093784,113.766411,0,0,0,0.6283127,1.2497406,0.19732976,12.683671,318.059143,0,0,0,,,,,,,,,,,,,,,,,,,,
16,0,20250925_111614,1,0,20250925_111614,11.2046213,11.2046213,0,,Action,0,Accelerate,0.1,,0.6341825,-1.05093324,0.08774913,9.093784,113.766411,0,0,0,0.6283127,1.2497406,0.19732976,12.683671,318.059143,0,0,0,,,,,,,,,,,,,,,,,,,,
16,0,20250925_111614,1,0,20250925_111614,10.2214651,11.2745867,1,,Collision,2,,1.05312157,,0.626123846,1.25998437,0.163898945,10.2250261,318.719482,0,0,0,0.414535522,-1.14765549,3.99999976,7.553153,101.766411,0,0,0,False,2.32523441,False,1.05,0.626123846,1.25998437,0.163898945,10.2250261,318.719482,0,0,0,0.414535522,-1.14765549,3.99999976,7.553153,101.766411,0,0,0
16,0,20250925_111614,1,0,20250925_111614,11.3077621,11.3077621,0,,Action,1,TurnRight,0.15,,0.2681042,-1.212137,3.99999976,6.67396641,93.76641,0,0,0,0.6248748,1.26583016,0.1448211,8.85681248,319.086945,0,0,0,,,,,,,,,,,,,,,,,,,,
16,0,20250925_111614,1,0,20250925_111614,11.3077621,11.3077621,1,,Action,0,TurnRight,0.7363996,,0.6248748,1.26583016,0.1448211,8.85681248,319.086945,0,0,0,0.2681042,-1.212137,3.99999976,6.67396641,93.76641,0,0,0,,,,,,,,,,,,,,,,,,,,
16,0,20250925_111614,1,0,20250925_111614,11.4092541,11.4092541,0,,Action,1,TurnRight,0.15,,-0.05660232,-1.35512233,3.12299585,4.89805126,73.76641,0,0,0,0.622351646,1.27763832,0.10628482,6.500051,299.086945,0,0,0,,,,,,,,,,,,,,,,,,,,
16,0,20250925_111614,1,0,20250925_111614,11.4092541,11.4092541,0,,Action,1,Accelerate,0.1,,-0.05660232,-1.35512233,3.12299585,4.89805126,73.76641,0,0,0,0.622351646,1.27763832,0.10628482,6.500051,299.086945,0,0,0,,,,,,,,,,,,,,,,,,,,
16,0,20250925_111614,1,0,20250925_111614,11.4092541,11.4092541,1,,Action,1,TurnRight,0.667738438,,0.622351646,1.27763832,0.10628482,6.500051,299.086945,0,0,0,-0.05660232,-1.35512233,3.12299585,4.89805126,73.76641,0,0,0,,,,,,,,,,,,,,,,,,,,
16,0,20250925_111614,1,0,20250925_111614,11.5096321,11.5096321,0,,Action,1,TurnRight,0.15,,-0.440654129,-1.243301,4,3.59470034,53.7664146,0,0,0,0.6204999,1.28630447,0.07800286,4.77041435,279.086945,0,0,0,,,,,,,,,,,,,,,,,,,,
16,0,20250925_111614,1,0,20250925_111614,11.5096321,11.5096321,1,,Action,1,TurnRight,0.6092234,,0.6204999,1.28630447,0.07800286,4.77041435,279.086945,0,0,0,-0.440654129,-1.243301,4,3.59470034,53.7664146,0,0,0,,,,,,,,,,,,,,,,,,,,
16,0,20250925_111614,1,0,20250925_111614,11.61005,11.61005,0,,Action,1,TurnRight,0.15,,-0.781303,-1.14411688,3.122996,2.63816547,33.7664146,0,0,0,0.619140863,1.29266453,0.057246618,3.50102687,259.086945,0,0,0,,,,,,,,,,,,,,,,,,,,
16,0,20250925_111614,1,0,20250925_111614,11.61005,11.61005,0,,Action,1,Accelerate,0.1,,-0.781303,-1.14411688,3.122996,2.63816547,33.7664146,0,0,0,0.619140863,1.29266453,0.057246618,3.50102687,259.086945,0,0,0,,,,,,,,,,,,,,,,,,,,
16,0,20250925_111614,1,0,20250925_111614,11.61005,11.61005,1,,Action,1,TurnRight,0.54486686,,0.619140863,1.29266453,0.057246618,3.50102687,259.086945,0,0,0,-0.781303,-1.14411688,3.122996,2.63816547,33.7664146,0,0,0,,,,,,,,,,,,,,,,,,,,
16,0,20250925_111614,1,0,20250925_111614,11.7147818,11.7147818,0,,Action,1,TurnRight,0.15,,-1.00362623,-0.8115927,4,1.93616033,13.7664223,0,0,0,0.618505836,1.2956363,0,2.90789723,239.086929,0,0,0,,,,,,,,,,,,,,,,,,,,
16,0,20250925_111614,1,0,20250925_111614,11.7147818,11.7147818,1,,Action,1,TurnRight,0.483378857,,0.618505836,1.2956363,0,2.90789723,239.086929,0,0,0,-1.00362623,-0.8115927,4,1.93616033,13.7664223,0,0,0,,,,,,,,,,,,,,,,,,,,
16,0,20250925_111614,1,0,20250925_111614,11.8157806,11.8157806,0,,Action,1,TurnRight,0.15,,-1.20082414,-0.5166483,3.122996,1.420956,353.766418,0,0,0,0.618505836,1.2956363,0,2.90789723,219.086914,0,0,0,,,,,,,,,,,,,,,,,,,,
16,0,20250925_111614,1,0,20250925_111614,11.8157806,11.8157806,0,,Action,1,Accelerate,0.1,,-1.20082414,-0.5166483,3.122996,1.420956,353.766418,0,0,0,0.618505836,1.2956363,0,2.90789723,219.086914,0,0,0,,,,,,,,,,,,,,,,,,,,
16,0,20250925_111614,1,0,20250925_111614,11.8157806,11.8157806,1,,Action,1,TurnRight,0.420990348,,0.618505836,1.2956363,0,2.90789723,219.086914,0,0,0,-1.20082414,-0.5166483,3.122996,1.420956,353.766418,0,0,0,,,,,,,,,,,,,,,,,,,,
16,0,20250925_111614,1,0,20250925_111614,11.916255,11.916255,0,,Action,1,TurnRight,0.126131073,,-1.15739143,-0.119013481,4,1.04284549,333.766449,0,0,0,0.618505836,1.2956363,0,2.90789723,199.086914,0,0,0,,,,,,,,,,,,,,,,,,,,
16,0,20250925_111614,1,0,20250925_111614,11.916255,11.916255,1,,Action,1,TurnRight,0.352733374,,0.618505836,1.2956363,0,2.90789723,199.086914,0,0,0,-1.15739143,-0.119013481,4,1.04284549,333.766449,0,0,0,,,,,,,,,,,,,,,,,,,,
16,0,20250925_111614,1,0,20250925_111614,12.0172586,12.0172586,0,,Action,1,Accelerate,0.1,,-1.11886716,0.233683318,3.12299585,0.7653486,313.766449,0,0,0,0.618505836,1.2956363,0,2.90789723,179.086914,0,0,0,,,,,,,,,,,,,,,,,,,,
16,0,20250925_111614,1,0,20250925_111614,12.0172586,12.0172586,1,,Action,1,TurnRight,0.288259745,,0.618505836,1.2956363,0,2.90789723,179.086914,0,0,0,-1.11886716,0.233683318,3.12299585,0.7653486,313.766449,0,0,0,,,,,,,,,,,,,,,,,,,,
16,0,20250925_111614,1,0,20250925_111614,12.1180105,12.1180105,1,,Action,1,TurnRight,0.203119427,,0.618505836,1.2956363,0,2.90789723,159.086914,0,0,0,-0.830001,0.5103713,4,0.545173347,308.575439,0,0,0,,,,,,,,,,,,,,,,,,,,
16,0,20250925_111614,1,0,20250925_111614,12.2180681,12.2180681,0,,Action,1,Accelerate,0.1,,-0.573780656,0.7557899,3.122996,0,308.585571,0,0,0,0.618505836,1.2956363,0,2.90789723,139.086914,0,0,0,,,,,,,,,,,,,,,,,,,,
16,0,20250925_111614,1,0,20250925_111614,12.2180681,12.2180681,1,,Action,1,TurnRight,0.123633593,,0.618505836,1.2956363,0,2.90789723,139.086914,0,0,0,-0.573780656,0.7557899,3.122996,0,308.585571,0,0,0,,,,,,,,,,,,,,,,,,,,
16,0,20250925_111614,1,0,20250925_111614,12.2180681,12.3015366,1,,Action,2,TurnRight,0.123633593,,0.651065052,1.30599141,1.89175928,2.90789723,119.343094,0,0,0,-0.293668926,0.9949077,2.339427,16.43468,308.841766,0,0,0,,,,,,,,,,,,,,,,,,,,
16,0,20250925_111614,1,0,20250925_111614,12.2180681,12.3015366,0,,Action,2,Accelerate,0.1,,-0.293668926,0.9949077,2.339427,16.43468,308.841766,0,0,0,0.651065052,1.30599141,1.89175928,2.90789723,119.343094,0,0,0,,,,,,,,,,,,,,,,,,,,
16,0,20250925_111614,1,0,20250925_111614,11.916255,12.3015366,0,,Action,2,TurnRight,0.126131073,,-0.293668926,0.9949077,2.339427,16.43468,308.841766,0,0,0,0.651065052,1.30599141,1.89175928,2.90789723,119.343094,0,0,0,,,,,,,,,,,,,,,,,,,,
16,0,20250925_111614,1,0,20250925_111614,0,12.3015366,0,1,Collision,0,,0,,-0.293668926,0.9949077,2.339427,16.43468,308.841766,0,0,0,0.651065052,1.30599141,1.89175928,2.90789723,119.343094,0,0,0,True,1.78839612,False,0.95,-0.293668926,0.9949077,2.339427,16.43468,308.841766,0,0,0,0.651065052,1.30599141,1.89175928,2.90789723,119.343094,0,0,0
16,0,20250925_111614,1,0,20250925_111614,0,12.3015366,1,,Collision,0,,0,,0.651065052,1.30599141,1.89175928,2.90789723,119.343094,0,0,0,-0.293668926,0.9949077,2.339427,16.43468,308.841766,0,0,0,False,2.21160388,False,1.05,0.651065052,1.30599141,1.89175928,2.90789723,119.343094,0,0,0,-0.293668926,0.9949077,2.339427,16.43468,308.841766,0,0,0
16,0,20250925_111614,1,0,20250925_111614,12.3015366,13.2523041,0,,Collision,2,,0.9507675,,-0.405560166,1.40117741,0.0776368,11.7728329,38.1573219,0,0,0,1.80826759,1.67795217,0.223942608,13.9633112,225.2769,0,0,0,True,1.78839612,False,0.95,-0.405560166,1.40117741,0.0776368,11.7728329,38.1573219,0,0,0,1.80826759,1.67795217,0.223942608,13.9633112,225.2769,0,0,0
16,0,20250925_111614,1,0,20250925_111614,13.3263254,13.3263254,0,,Action,0,TurnRight,0.15,,-0.406976342,1.40631938,0.06061486,8.832975,38.94688,0,0,0,1.82291412,1.68265986,0.174842969,10.4764566,226.213379,0,0,0,,,,,,,,,,,,,,,,,,,,
16,0,20250925_111614,1,0,20250925_111614,13.3263254,13.3263254,0,,Action,0,Accelerate,0.1,,-0.406976342,1.40631938,0.06061486,8.832975,38.94688,0,0,0,1.82291412,1.68265986,0.174842969,10.4764566,226.213379,0,0,0,,,,,,,,,,,,,,,,,,,,
16,0,20250925_111614,1,0,20250925_111614,12.3015366,13.3521185,1,,Collision,2,,1.05058193,,1.82604349,1.68366575,0.164352387,9.750366,226.408386,0,0,0,-0.4572643,1.46853769,4,8.302997,34.94688,0,0,0,False,2.21160388,False,1.05,1.82604349,1.68366575,0.164352387,9.750366,226.408386,0,0,0,-0.4572643,1.46853769,4,8.302997,34.94688,0,0,0
16,0,20250925_111614,1,0,20250925_111614,13.4270086,13.4270086,0,,Action,1,TurnRight,0.15,,-0.658416152,1.71741092,4,6.48255634,18.94689,0,0,0,1.83679259,1.68712091,0.128317967,7.31554747,227.0623,0,0,0,,,,,,,,,,,,,,,,,,,,
16,0,20250925_111614,1,0,20250925_111614,13.4270086,13.4270086,1,,Action,0,TurnRight,0.688789,,1.83679259,1.68712091,0.128317967,7.31554747,227.0623,0,0,0,-0.658416152,1.71741092,4,6.48255634,18.94689,0,0,0,,,,,,,,,,,,,,,,,,,,
16,0,20250925_111614,1,0,20250925_111614,13.5353193,13.5353193,0,,Action,1,TurnRight,0.15,,-0.8814398,1.993345,3.122996,4.757575,358.9469,0,0,0,1.84697819,1.69039488,0.0941730961,5.36891031,207.0623,0,0,0,,,,,,,,,,,,,,,,,,,,
16,0,20250925_111614,1,0,20250925_111614,13.5353193,13.5353193,0,,Action,1,Accelerate,0.1,,-0.8814398,1.993345,3.122996,4.757575,358.9469,0,0,0,1.84697819,1.69039488,0.0941730961,5.36891031,207.0623,0,0,0,,,,,,,,,,,,,,,,,,,,
16,0,20250925_111614,1,0,20250925_111614,13.5353193,13.5353193,1,,Action,1,TurnRight,0.6169909,,1.84697819,1.69039488,0.0941730961,5.36891031,207.0623,0,0,0,-0.8814398,1.993345,3.122996,4.757575,358.9469,0,0,0,,,,,,,,,,,,,,,,,,,,
16,0,20250925_111614,1,0,20250925_111614,13.6371479,13.6371479,0,,Action,1,TurnRight,0.15,,-0.874088168,2.39327765,4,3.49160385,338.9469,0,0,0,1.85445333,1.69279766,0.06911402,3.94026542,187.0623,0,0,0,,,,,,,,,,,,,,,,,,,,
16,0,20250925_111614,1,0,20250925_111614,13.6371479,13.6371479,1,,Action,1,TurnRight,0.5573026,,1.85445333,1.69279766,0.06911402,3.94026542,187.0623,0,0,0,-0.874088168,2.39327765,4,3.49160385,338.9469,0,0,0,,,,,,,,,,,,,,,,,,,,
16,0,20250925_111614,1,0,20250925_111614,13.7398,13.7398,0,,Action,1,TurnRight,0.15,,-0.86756736,2.74801254,3.12299585,2.56250238,318.94693,0,0,0,1.85993946,1.69456089,0.0507230721,2.89177656,167.0623,0,0,0,,,,,,,,,,,,,,,,,,,,
16,0,20250925_111614,1,0,20250925_111614,13.7398,13.7398,0,,Action,1,Accelerate,0.1,,-0.86756736,2.74801254,3.12299585,2.56250238,318.94693,0,0,0,1.85993946,1.69456089,0.0507230721,2.89177656,167.0623,0,0,0,,,,,,,,,,,,,,,,,,,,
16,0,20250925_111614,1,0,20250925_111614,13.7398,13.7398,1,,Action,1,TurnRight,0.4909024,,1.85993946,1.69456089,0.0507230721,2.89177656,167.0623,0,0,0,-0.86756736,2.74801254,3.12299585,2.56250238,318.94693,0,0,0,,,,,,,,,,,,,,,,,,,,
16,0,20250925_111614,1,0,20250925_111614,13.8403034,13.8403034,0,,Action,1,TurnRight,0.15,,-0.604864359,3.04965258,4,1.880631,298.94693,0,0,0,1.86084735,1.69485271,0,2.71827,147.0623,0,0,0,,,,,,,,,,,,,,,,,,,,
16,0,20250925_111614,1,0,20250925_111614,13.8403034,13.8403034,1,,Action,1,TurnRight,0.4292458,,1.86084735,1.69485271,0,2.71827,147.0623,0,0,0,-0.604864359,3.04965258,4,1.880631,298.94693,0,0,0,,,,,,,,,,,,,,,,,,,,
16,0,20250925_111614,1,0,20250925_111614,13.9415112,13.9415112,0,,Action,1,TurnRight,0.15,,-0.371850252,3.31720328,3.12299633,1.38020277,278.94693,0,0,0,1.86084735,1.69485271,0,2.71827,127.062294,0,0,0,,,,,,,,,,,,,,,,,,,,
16,0,20250925_111614,1,0,20250925_111614,13.9415112,13.9415112,0,,Action,1,Accelerate,0.1,,-0.371850252,3.31720328,3.12299633,1.38020277,278.94693,0,0,0,1.86084735,1.69485271,0,2.71827,127.062294,0,0,0,,,,,,,,,,,,,,,,,,,,
16,0,20250925_111614,1,0,20250925_111614,13.9415112,13.9415112,1,,Action,1,TurnRight,0.365328372,,1.86084735,1.69485271,0,2.71827,127.062294,0,0,0,-0.371850252,3.31720328,3.12299633,1.38020277,278.94693,0,0,0,,,,,,,,,,,,,,,,,,,,
16,0,20250925_111614,1,0,20250925_111614,14.04467,14.04467,0,,Action,1,TurnRight,0.144633412,,0.1023093,3.391853,4,0.9521602,254.94693,0,0,0,1.86084735,1.69485271,0,2.71827,103.062286,0,0,0,,,,,,,,,,,,,,,,,,,,
16,0,20250925_111614,1,0,20250925_111614,14.04467,14.04467,1,,Action,1,TurnRight,0.285210252,,1.86084735,1.69485271,0,2.71827,103.062286,0,0,0,0.1023093,3.391853,4,0.9521602,254.94693,0,0,0,,,,,,,,,,,,,,,,,,,,
16,0,20250925_111614,1,0,20250925_111614,14.148819,14.148819,0,,Action,1,TurnRight,0.1,,0.431758285,3.44371986,2.93561649,0.6987943,234.946915,0,0,0,1.86084735,1.69485271,0,2.71827,83.06229,0,0,0,,,,,,,,,,,,,,,,,,,,
16,0,20250925_111614,1,0,20250925_111614,14.148819,14.148819,0,,Action,1,Accelerate,0.1,,0.431758285,3.44371986,2.93561649,0.6987943,234.946915,0,0,0,1.86084735,1.69485271,0,2.71827,83.06229,0,0,0,,,,,,,,,,,,,,,,,,,,
16,0,20250925_111614,1,0,20250925_111614,14.148819,14.148819,1,,Action,1,TurnRight,0.219041333,,1.86084735,1.69485271,0,2.71827,83.06229,0,0,0,0.431758285,3.44371986,2.93561649,0.6987943,234.946915,0,0,0,,,,,,,,,,,,,,,,,,,,
16,0,20250925_111614,1,0,20250925_111614,14.250598,14.250598,0,,Action,0,Dash,0.2,,0.759206235,3.21398568,4,0.512848,214.946915,1,0,0,1.86084735,1.69485271,0,2.71827,63.0622826,0,0,0,,,,,,,,,,,,,,,,,,,,
16,0,20250925_111614,1,0,20250925_111614,14.250598,14.250598,0,,Action,0,SkillBoost,5,,0.759206235,3.21398568,4,0.512848,214.946915,1,1,0,1.86084735,1.69485271,0,2.71827,63.0622826,0,0,0,,,,,,,,,,,,,,,,,,,,
16,0,20250925_111614,1,0,20250925_111614,14.250598,14.250598,1,,Action,1,TurnRight,0.135567516,,1.86084735,1.69485271,0,2.71827,63.0622826,0,0,0,0.759206235,3.21398568,4,0.512848,214.946915,1,1,0,,,,,,,,,,,,,,,,,,,,
16,0,20250925_111614,1,0,20250925_111614,14.35074,14.35074,1,,Action,1,TurnRight,0.1,,1.86084735,1.69485271,0,2.71827,43.0622864,0,0,0,1.16017807,2.64020753,6.99999952,0,214.946915,1,1,0,,,,,,,,,,,,,,,,,,,,
16,0,20250925_111614,1,0,20250925_111614,14.35074,14.35074,1,,Action,0,Accelerate,0.481349558,,1.86084735,1.69485271,0,2.71827,43.0622864,0,0,0,1.16017807,2.64020753,6.99999952,0,214.946915,1,1,0,,,,,,,,,,,,,,,,,,,,
16,0,20250925_111614,1,0,20250925_111614,14.35074,14.35074,1,,Action,0,SkillBoost,5,,1.86084735,1.69485271,0,2.71827,43.0622864,0,1,0,1.16017807,2.64020753,6.99999952,0,214.946915,1,1,0,,,,,,,,,,,,,,,,,,,,
16,0,20250925_111614,1,0,20250925_111614,14.35074,14.3607206,1,,Action,2,Accelerate,0.481349558,,1.81670916,1.73799551,1.67209971,2.71827,39.20021,0,1,0,1.22988737,2.54075813,1.51496911,54.5820656,215.084839,1,1,0,,,,,,,,,,,,,,,,,,,,
16,0,20250925_111614,1,0,20250925_111614,14.35074,14.3607206,1,,Action,2,TurnRight,0.1,,1.81670916,1.73799551,1.67209971,2.71827,39.20021,0,1,0,1.22988737,2.54075813,1.51496911,54.5820656,215.084839,1,1,0,,,,,,,,,,,,,,,,,,,,
16,0,20250925_111614,1,0,20250925_111614,14.35074,14.3607206,1,,Action,2,SkillBoost,5,,1.81670916,1.73799551,1.67209971,2.71827,39.20021,0,1,0,1.22988737,2.54075813,1.51496911,54.5820656,215.084839,1,1,0,,,,,,,,,,,,,,,,,,,,
16,0,20250925_111614,1,0,20250925_111614,0,14.3607206,1,0,Collision,0,,0,,1.81670916,1.73799551,1.67209971,2.71827,39.20021,0,1,0,1.22988737,2.54075813,1.51496911,54.5820656,215.084839,1,1,0,True,1.90139484,False,0.95,1.81670916,1.73799551,1.67209971,2.71827,39.20021,0,1,0,1.22988737,2.54075813,1.51496911,54.5820656,215.084839,1,1,0
16,0,20250925_111614,1,0,20250925_111614,0,14.3607206,0,,Collision,0,,0,,1.22988737,2.54075813,1.51496911,54.5820656,215.084839,1,1,0,1.81670916,1.73799551,1.67209971,2.71827,39.20021,0,1,0,False,2.098605,False,1.05,1.22988737,2.54075813,1.51496911,54.5820656,215.084839,1,1,0,1.81670916,1.73799551,1.67209971,2.71827,39.20021,0,1,0
